Precinct,rank1,rank2,rank3
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Nancy Ford,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
MINNEAPOLIS W-12 P-13,Andrew Johnson,skipped,skipped
